time_sec,RMSE,crps_norm,coverage90,sigma_tau,sigma_u,l_u,tau_u,sigma_v,l_v,tau_v,sigma_S,l_S,tau_S
0.0,0.04451583726269541,0.025052193145872915,0.871,3.7438333980870945e-07,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
86400.0,0.04943605556416761,0.0272973635515895,0.8492,1.577547589481841e-07,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
172800.0,0.04862937441297982,0.02729265046743963,0.84,2.827189256523839e-07,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
259200.0,0.04965762227972669,0.027228167362071325,0.8466,3.388835222815521e-07,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
345600.0,0.052944466219816806,0.029312607698696952,0.8092,4.870629601179069e-08,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
432000.0,0.04141064379914888,0.023329175427345507,0.8738,3.5716095218523416e-07,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
518400.0,0.03891432545426047,0.022011575053190922,0.8902,2.521456865671526e-07,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
604800.0,0.039355554930209063,0.021984573635000323,0.8934,8.094311100067424e-08,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
691200.0,0.03606102828796897,0.020505879433484996,0.9066,2.0135327521886363e-07,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
777600.0,0.0451925252880416,0.025501315080077448,0.8362,2.5580156905220754e-07,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
864000.0,0.0467697322693109,0.027196300690099793,0.8048,4.88362636508646e-07,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
950400.0,0.04482579428426437,0.024976145455802363,0.8476,3.374327727460875e-08,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
1036800.0,0.05867060562199264,0.03178845744249475,0.7958,5.262302256253633e-07,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
1123200.0,0.05422129086132501,0.029780373994397074,0.8054,5.001875995529178e-07,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
1209600.0,0.04992267769175081,0.027612585454223553,0.8294,4.7167937661509776e-07,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
1296000.0,0.04974612989679207,0.027977159419943064,0.8092,5.741080783640351e-07,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
1382400.0,0.043932931762236296,0.024630615420198846,0.8486,1.953008489608836e-08,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
1468800.0,0.043748830622385326,0.024736023571793494,0.8436,5.511890077148562e-07,0.1105639783959259,38202.91809354728,0.00916288534745216,0.11083143622803915,38397.99583494722,0.01022048655911997,1.2872205326262433e-07,13854.428869987914,1.5489472149752098e-07
