time_sec,RMSE,crps_norm,coverage90,sigma_u,l_u,tau_u,sigma_S,l_S,tau_S,sigma_tau,l_v,sigma_v,tau_v
90000.0,0.05022172693771501,0.028196723516349654,0.849,0.10041469353743285,24033.583522836092,0.014475826550743798,1.883296584799559e-07,21595.83273873449,1.9807696283886454e-08,0.00015730476579948625,24033.583522836092,0.10041469353743285,0.014475826550743798
93600.0,0.04844154113642115,0.026758628422007588,0.8574,0.09263396613513698,21473.84101894289,0.016823426793121845,1.462007740747226e-07,21884.81254841999,1.7321427256626416e-08,0.00012993953137288594,21473.84101894289,0.09263396613513698,0.016823426793121845
97200.0,0.04802928808074258,0.026556301521410502,0.8568,0.08578322119275113,16882.38172013713,0.01772046529716731,1.3767445063013773e-07,22667.819538285024,8.031450781467171e-09,7.642138261964522e-05,16882.38172013713,0.08578322119275113,0.01772046529716731
100800.0,0.047297102522033556,0.02646292388463594,0.8488,0.08785882406305642,19921.14536189956,0.020246257970580956,1.5015823015046913e-07,22768.61682235866,4.7081375931132084e-09,4.739134759109257e-05,19921.14536189956,0.08785882406305642,0.020246257970580956
104400.0,0.04945063320587968,0.027618834750384413,0.8542,0.09165769576979428,19124.341954799747,0.01814718318456121,1.7230964576250122e-07,21865.945606580393,3.197484767732923e-10,4.6118906917414885e-06,19124.341954799747,0.09165769576979428,0.01814718318456121
108000.0,0.05025050045974842,0.027985440770013997,0.8634,0.09181487892811056,17002.895435547438,0.015217772175292422,1.7465164653525233e-07,21187.202971967763,1.248053460373667e-10,2.4618479671617277e-06,17002.895435547438,0.09181487892811056,0.015217772175292422
111600.0,0.050712303992849955,0.02820158764526854,0.854,0.09130914997366298,17725.848694944725,0.015611220374775876,1.5585918922438055e-07,20004.56210370529,1.5108857611259755e-09,1.0808949323880859e-05,17725.848694944725,0.09130914997366298,0.015611220374775876
115200.0,0.052383782734065645,0.02891867615164274,0.8454,0.09059463365229661,17640.960889870177,0.016172613640798524,1.5247962571188587e-07,20932.00804512756,6.24722557261724e-09,4.9912911637841327e-05,17640.960889870177,0.09059463365229661,0.016172613640798524
118800.0,0.05374240145541035,0.029422772008570547,0.8424,0.08687079844143035,16070.847328606815,0.015260902463397032,1.583163922076863e-07,24065.94209041098,9.787102375902348e-09,8.120802729424335e-05,16070.847328606815,0.08687079844143035,0.015260902463397032
122400.0,0.05354041336384138,0.02922690329703505,0.8396,0.08554835966678868,16189.642472387508,0.015656684004861175,1.5310840915971497e-07,23307.417277501867,9.702648821697394e-09,9.149390800330029e-05,16189.642472387508,0.08554835966678868,0.015656684004861175
126000.0,0.049176799978203733,0.027132717358288892,0.8452,0.08535066710147264,18020.832873639283,0.016694508934428393,1.3798544484401377e-07,20210.001186663474,1.2354285108507739e-08,0.0001121271408652079,18020.832873639283,0.08535066710147264,0.016694508934428393
129600.0,0.04794917298340182,0.02690432795808698,0.8386,0.0847736084444648,17096.71131753028,0.016081273685303335,1.1422439917651821e-07,17168.82966827597,1.1794796448103064e-08,9.962189347825255e-05,17096.71131753028,0.0847736084444648,0.016081273685303335
133200.0,0.04709485993091896,0.026360379158108765,0.8394,0.08325962878530418,17736.743336024287,0.01790184847244488,1.0058965267415893e-07,18639.037405213374,1.1508053127281919e-08,9.729983268288039e-05,17736.743336024287,0.08325962878530418,0.01790184847244488
136800.0,0.04462597665556129,0.0245048198907715,0.831,0.08294284151023001,21644.401189176668,0.02116343218732189,9.583445341110356e-08,22160.78711327565,1.0191200473985014e-08,5.1252505919933954e-05,21644.401189176668,0.08294284151023001,0.02116343218732189
140400.0,0.043540732237518136,0.02387516245327647,0.8444,0.08145541886376846,20430.65310700383,0.022108908243994665,1.0993465486289418e-07,24373.06477202559,1.419286832536587e-10,1.4369748442002155e-06,20430.65310700383,0.08145541886376846,0.022108908243994665
144000.0,0.04091997017133984,0.02274092118744163,0.845,0.08374903717702704,24645.198366205863,0.023442600686829785,1.366393042915275e-07,28312.39471559315,5.1510320317671815e-11,5.485611261623403e-07,24645.198366205863,0.08374903717702704,0.023442600686829785
147600.0,0.04026037951991175,0.022585770193535585,0.8534,0.08565322716563285,25394.871411706732,0.021605998734081894,1.655617957552742e-07,30238.49054867175,6.484105181283292e-09,4.7536246555028225e-05,25394.871411706732,0.08565322716563285,0.021605998734081894
151200.0,0.04477192282859109,0.024750378811154435,0.8536,0.08582497346319941,19343.805205039836,0.01857169619013095,1.886332769180052e-07,31672.309736374093,4.850639026437004e-09,4.439041947807971e-05,19343.805205039836,0.08582497346319941,0.01857169619013095
154800.0,0.04928464659280947,0.027050313203117526,0.837,0.08511006651260772,17459.31218848592,0.017480189269482516,2.0142965253553786e-07,30783.29134125672,1.922751159169263e-09,1.7903407821392797e-05,17459.31218848592,0.08511006651260772,0.017480189269482516
158400.0,0.049625677553187766,0.027292825589459987,0.8294,0.08511175577977999,20060.33672952858,0.019925173384603465,1.969132559816952e-07,30225.211223383736,1.5121785452301446e-11,2.8461351359812595e-07,20060.33672952858,0.08511175577977999,0.019925173384603465
162000.0,0.048304772212136575,0.026607693303945825,0.8222,0.08352940924657587,21372.984417669195,0.021141188403734763,1.9834517069882256e-07,31952.24921475751,1.7489799302448593e-10,8.191153925188069e-07,21372.984417669195,0.08352940924657587,0.021141188403734763
165600.0,0.048571360360368264,0.026970467596780543,0.8272,0.08319307022300171,19619.022782425036,0.019322035376601033,2.1675934391769883e-07,33404.04361879944,7.623407134225179e-09,5.737791593845275e-05,19619.022782425036,0.08319307022300171,0.019322035376601033
169200.0,0.04828870022252135,0.027122217596804343,0.8412,0.08752578404584319,19199.87366662252,0.017179867248820445,2.3116630828888633e-07,33820.49431274196,1.2055495711951865e-08,0.00010630586143052539,19199.87366662252,0.08752578404584319,0.017179867248820445
172800.0,0.05250110327853596,0.02977631508210631,0.8486,0.09118747440214973,17346.632502361354,0.015403195898243372,2.163182180826359e-07,26577.704836784036,1.4098854507362287e-08,0.00010900391154566573,17346.632502361354,0.09118747440214973,0.015403195898243372
